         481573117 function calls (477158168 primitive calls) in 1291.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_separatethousands.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_angularaxis.py:1(<module>)
        9    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\dtypes\common.py:873(is_unsigned_integer_dtype)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_nticks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_color.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:386(urlunsplit)
        7    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:143(hostname)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_dragmode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\domain\_column.py:6(__init__)
        3    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_gridwidth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\_domain.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_showsubunits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_ticktextsrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_ticks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\camera\_center.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_gridwidth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_zeroline.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_idssrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_columns.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\_activecolor.py:1(<module>)
        2    0.000    0.000    1.561    0.781 C:\Python34\lib\http\client.py:890(send)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\_activecolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_showticksuffix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_mirror.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_tickvalssrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\connection.py:106(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\margin\_autoexpand.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_gridcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\api\v1\utils.py:10(validate_response)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_tickmode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_linecolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_height.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\encodings\__init__.py:42(normalize_encoding)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_separatethousands.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_showgrid.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_zeroline.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_oceancolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\socket.py:443(close)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\hoverlabel\_font.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_angle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_rangemode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_constraintoward.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\hoverlabel\font\_color.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_boxgap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_tickprefix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\mapbox\_center.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_scope.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_categoryarray.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_roworder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\hoverlabel\_bordercolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\margin\_l.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\tickfont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_ticktextsrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_lonaxis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_autosize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_ticktextsrc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\logging\__init__.py:1500(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_showticklabels.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_ticks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_exponentformat.py:1(<module>)
        1    0.000    0.000    0.156    0.156 C:\Python34\lib\webbrowser.py:57(open)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\domain\_column.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\ipaddress.py:1204(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\generic.py:4007(copy)
       10    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\base.py:593(get_values)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\lataxis\_dtick.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_linewidth.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\util\url.py:99(split_first)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\poolmanager.py:229(connection_from_context)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_bgcolor.py:6(__init__)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:445(strip_quotes)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_exponentformat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\tickfont\_color.py:6(__init__)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\numpy\core\_methods.py:42(_any)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_gridwidth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\titlefont\_color.py:6(__init__)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\excel.py:590(_trim_excel_header)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_titleside.py:1(<module>)
        2    0.000    0.000    0.001    0.000 C:\Python34\lib\site-packages\requests\adapters.py:318(close)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_direction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\plotly\api\v1\utils.py:41(get_headers)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\domain\_row.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_lakecolor.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:3152(_clean_index_names)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\projection\rotation\_lat.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\error_y\_arrayminussrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_showocean.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_line.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\mapbox\domain\_column.py:6(__init__)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\backports_abc.py:77(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_subunitcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\domain\_column.py:6(__init__)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\socket.py:405(readable)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\domain\_x.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\titlefont\_color.py:6(__init__)
       27    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       11    0.000    0.000    0.000    0.000 C:\Python34\lib\queue.py:248(_get)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\camera\up\_x.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\lonaxis\_dtick.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\tickfont\_color.py:6(__init__)
        1    0.000    0.000    0.002    0.002 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\textfont\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\titlefont\_size.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\_aspectmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\poolmanager.py:170(_new_pool)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:801(default_headers)
       20    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:2720(_check_comments)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeslider\_autorange.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\hoverlabel\font\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\center\_lat.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\tickfont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\webbrowser.py:27(get)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\font\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\http\client.py:876(close)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\_angularaxis.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\hoverlabel\_bgcolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\models.py:222(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\camera\center\_x.py:6(__init__)
       12    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\base.py:578(dtype)
       19    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:46(_debug)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:4805(_shape_compat)
        1    0.000    0.000    0.000    0.000 {built-in method infer_datetimelike_array}
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_button.py:9(count)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_angularaxis.py:6(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:2322(__import__)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:1201(deepvalues)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\tickfont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:3634(copy)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\legend\_bgcolor.py:6(__init__)
        1    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_subplots.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\_annotations.py:8(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:105(super_len)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_domain.py:6(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method concatenate}
       24    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:4768(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_angle.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\encodings\cp437.py:33(getregentry)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:546(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\cookies.py:135(get_cookie_header)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\legend\_traceorder.py:6(__init__)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\domain\_column.py:6(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:732(copy)
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
       11    0.000    0.000    0.000    0.000 C:\Python34\lib\queue.py:245(_put)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\base.py:1115(_set_names)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:415(stream)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\_aaxis.py:6(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\sessions.py:714(mount)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\camera\eye\_x.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_autorange.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\basedatatypes.py:3389(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\range.py:248(_shallow_copy)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\titlefont\_color.py:6(__init__)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:858(_check_file_or_buffer)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\email\message.py:30(_splitparam)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\models.py:286(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\session.py:156(get_session_credentials)
       12    0.000    0.000    0.000    0.000 C:\Python34\lib\ntpath.py:53(_get_bothseps)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\margin\_autoexpand.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\mapbox\center\_lat.py:6(__init__)
       24    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:159(internal_values)
        9    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\_plotly_utils\basevalidators.py:1472(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\logging\__init__.py:1514(isEnabledFor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\figure_factory\_gantt.py:14(validate_gantt)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:926(check_header_validity)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\_plotly_utils\basevalidators.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\tickfont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_domain.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\lataxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_xaxes.py:6(__init__)
        8    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\titlefont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\domain\_x.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_dtick.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\tickfont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\tickfont\_color.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\tickfont\_family.py:6(__init__)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:2787(_check_decimal)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_backgroundcolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\mapbox\domain\_x.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_nticks.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\functools.py:43(update_wrapper)
        1    0.000    0.000    3.097    3.097 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:1770(shapes)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\common.py:94(_is_s3_url)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\xlrd\book.py:141(Name)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:375(urlunparse)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_xgap.py:6(__init__)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\cookies.py:88(origin_req_host)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\tickfont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\_frames.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\projection\_type.py:6(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\email\feedparser.py:180(_call_parse)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\cookies.py:48(get_origin_req_host)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\email\message.py:214(get_payload)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\connection.py:257(set_cert)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\font\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_backgroundcolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\lonaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\tickfont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\_sector.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method zeros}
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\cookies.py:84(unverifiable)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_button.py:24(count)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:1288(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\legend\font\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_autorange.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\domain\_x.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\urllib3\poolmanager.py:155(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_dtick.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_dtick.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_gridwidth.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\tickfont\_family.py:6(__init__)
       30    0.000    0.000    0.000    0.000 C:\Python34\lib\xml\etree\ElementTree.py:1318(__iter__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\base.py:737(view)
